ID,PROB
65565,0.011298417673746114
65566,0.0018338722319083975
65567,0.000763511662532737
65568,0.15785187987288446
65569,0.01411784750951604
65570,0.0006166390645909464
65571,0.0020761674829490647
65572,0.0001842606444484534
65573,0.00302444254898293
65574,0.01139302670855161
65575,0.0031678713406287943
65576,0.021028064006431396
65577,0.005806972460151771
65578,0.002978616643802309
65579,0.03546598008020737
65580,0.055548652694711285
65581,0.004569426781286787
65582,0.0007898299013486738
65583,0.0013258485820111393
65584,0.00016019633733961456
65585,0.01071686437631474
65586,0.002652899408936847
65587,0.0006812725645574997
65588,0.004275350145079794
65589,0.00460247029385867
65590,0.00039299521335801066
65591,0.015883334297041255
65592,0.00017022013172899808
65593,0.0004343462776868007
65594,0.018152394026861723
65595,0.0004285198690360707
65596,0.0001487197165766795
65597,0.002568173383356549
65598,0.00043383536492107094
65599,0.0006565170781612977
65600,0.0008581294571909533
65601,0.00040828652195261936
65602,0.006793314299716105
65603,0.008918752027905404
65604,0.0020113825931916923
65605,0.008208893443895022
65606,0.0032266217298819056
65607,0.002064196077580912
65608,0.05708503192962024
65609,0.0010504802788484742
65610,0.003030601730808175
65611,0.011996699960133656
65612,0.003405286476421762
65613,0.0008040972504858938
65614,0.0004413998621209212
65615,0.0021630079531472206
65616,0.036942804060774305
65617,0.003997549829725463
65618,0.00027260522016878645
65619,0.000565336313595771
65620,0.0003236705761930303
65621,0.0029541961611475017
65622,0.00022373886570046126
65623,0.0005707433061251384
65624,0.0005943979785740743
65625,0.0030208344380414083
65626,0.0010574997856884572
65627,0.004782835910313906
65628,0.004238583740501528
65629,0.002226639627358013
65630,0.001512330001275995
65631,0.010141134617234792
65632,0.0002631109147908691
65633,0.024118384145583874
65634,0.001795291572626261
65635,0.002068992552223684
65636,0.025809639170572742
65637,0.002135813150436419
65638,0.005950580915503338
65639,0.0003365121959445535
65640,0.00550779289677423
65641,0.0008298562032561329
65642,0.0017680015191012656
65643,0.008893441069881887
65644,0.00040392377779637287
65645,0.0005220729934443521
65646,0.00011189957801301985
65647,0.00044654550314097063
65648,0.008937668327037435
65649,0.0025297139257232084
65650,0.0020772730642911975
65651,0.006008294493241313
65652,0.0024712209186872475
65653,0.013994183307470705
65654,0.0017710068735162189
65655,0.0011360857007179615
65656,0.0013904955859898398
65657,0.0003104350878007035
65658,0.003656142258379072
65659,0.00040257825808024436
65660,0.0022900331760659395
65661,0.003036935605365713
65662,0.04137582286199982
65663,0.02031220269551792
65664,0.0006789941915841393
65665,0.001502106823300361
65666,0.019362994707372037
65667,0.0022891958880806268
65668,0.0006682384296571706
65669,0.0008945968413798301
65670,0.0005513469216229745
65671,0.0004199585661362422
65672,0.0006853372289238478
65673,0.00037387032125377255
65674,0.003551903196280746
65675,0.008985700134707961
65676,0.007832271949184573
65677,0.00016301383385772724
65678,0.009206149252011962
65679,0.0032981274167548347
65680,0.007574414163310433
65681,0.0009600271553032758
65682,0.0004819882684330741
65683,0.0004283453065791334
65684,0.0004919505000835058
65685,0.00030444748545237123
65686,0.005792153779532128
65687,0.00037295966179631227
65688,0.0010652138175805907
65689,0.0002247638822498319
65690,5.76353136336344e-05
65691,0.00010900726238029236
65692,0.00043025555639189376
65693,0.00036580755823225535
65694,0.00024290589656660315
65695,0.009211350688041244
65696,0.000300423250251242
65697,0.00031696840408359514
65698,0.049138300587152337
65699,5.2611906531648307e-05
65700,0.0005584462554530652
65701,0.0006474120297473706
65702,0.01146832828141239
65703,0.004887370883640381
65704,0.0031630806218904623
65705,0.006455757461217518
65706,0.0013885055480242878
65707,0.0013475962531508587
65708,0.0028815673279706418
65709,0.001343518405927376
65710,0.8476209341521751
65711,0.0003452758388917696
65712,0.6213898502060831
65713,0.002528149741006765
65714,0.004896971914628936
65715,0.0014921836456828338
65716,0.008092115634948388
65717,0.002721801859546928
65718,0.000827002109015331
65719,0.00047835659736956336
65720,0.015895344415012773
65721,0.007934581298448297
65722,0.14395912079614342
65723,0.009956981133173982
65724,0.030202241353088643
65725,0.09194507444252271
65726,0.7134121505507383
65727,0.0004189018309336019
65728,0.0007058824626866159
65729,0.0023253192072859546
65730,0.0037550493748216346
65731,0.0004918096062161727
65732,0.00021390694581959548
65733,0.0004573305552832936
65734,0.0018666341179882655
65735,0.7030032627467975
65736,0.000637390721365409
65737,0.034559514428658525
65738,0.00023384441267861964
65739,0.005805299224248223
65740,0.001634622386333178
65741,0.39328637861968757
65742,0.000798884468850888
65743,0.0020433148280989025
65744,0.0007223478587730226
65745,0.012406998857945363
65746,0.0011720366261745666
65747,0.0031923550494783537
65748,0.0011637017512950835
65749,0.020961460544703634
65750,0.0006413314940946737
65751,0.0022021663173325636
65752,0.0056579021048364445
65753,0.0012857928054115118
65754,0.0017614296504756435
65755,0.001432558501963458
65756,0.006416480623180686
65757,0.0011803112632607353
65758,0.0002323969528554458
65759,0.002000760111389035
65760,0.0003967105654475784
65761,0.03479988860198251
65762,0.0037828045272691267
65763,0.0041248857413709655
65764,0.003954153276702957
65765,0.0077583306355698345
65766,0.0004462649207687803
65767,0.001171995304466662
65768,0.0016876194308056813
65769,0.0006075698009103686
65770,0.00356062537736312
65771,0.0089982696322564
65772,0.0018060954983361013
65773,0.0016235235968232317
65774,0.001919612312856402
65775,0.001845447051699615
65776,0.0016419596560188759
65777,0.0012455622672030654
65778,0.0025544831551901643
65779,0.02373723386554241
65780,0.004517920688896566
65781,0.0035381905228824445
65782,0.057058931725637786
65783,0.002691817469903011
65784,0.001636527334029615
65785,0.0003866206300012654
65786,0.0008548086702180881
65787,0.001856521230114018
65788,0.013031578500330421
65789,0.026783991223553533
65790,0.0015643049740897536
65791,0.0008868863702611582
65792,0.007106901389372556
65793,0.0004915185349121806
65794,0.00043492879374047537
65795,0.002511668563017702
65796,0.0004011341482255151
65797,0.0007975261520974984
65798,0.004917685673503907
65799,0.0006319821568184255
65800,0.009923919457697227
65801,0.0016294003510576307
65802,0.0023477226988058634
65803,0.0004807530064584393
65804,0.006301243904186919
65805,0.00025299641192493347
65806,0.0013795283686832177
65807,0.0014830944056538524
65808,0.0022619414460740474
65809,0.039655947951010254
65810,0.004714625688518449
65811,0.0007626253864774587
65812,0.004053214635992979
65813,0.007191224337317767
65814,0.014323069201456588
65815,0.005176284145254043
65816,0.0009376162256814869
65817,0.0038380236248042703
65818,0.004256527901891062
65819,0.015010165435089557
65820,0.0926343456835253
65821,0.001135645930826642
65822,0.005679012639599431
65823,0.00032279265658304794
65824,0.005029871270085614
65825,0.005981436780717191
65826,0.00027215857371446915
65827,0.0004028968639284567
65828,0.00592787453343567
65829,0.0010485627401662315
65830,0.001146758864964529
65831,0.0001663159410269533
65832,0.0005756727215886101
65833,0.0005975205731032022
65834,0.0015817553366848508
65835,0.004516982630891456
65836,0.000319149124403124
65837,0.0007697622440669428
65838,0.000527177725231723
65839,0.002500105840607908
65840,0.000979153466942068
65841,0.00012931722856524683
65842,0.005279698413126042
65843,0.0012390552794332094
65844,0.0007611930129177129
65845,0.0015337872857520303
65846,0.0018524689146318233
65847,0.002551019726589365
65848,0.0007733741136102842
65849,0.0018851503003681658
65850,0.004744490886533285
65851,0.0012370319887452413
65852,0.029761261703341722
65853,0.003926949670544709
65854,0.006496885848996201
65855,0.015411341598806786
65856,0.0006988495081044916
65857,0.0006322747795661643
65858,0.0022155843326260955
65859,0.00039807234725774076
65860,0.0009865902964252035
65861,0.0013391190433033327
65862,0.010304089285855833
65863,0.011800312117705951
65864,0.031429167009441525
65865,0.0005207868289022674
65866,0.007245724862283095
65867,0.002393688987786346
65868,0.017169839182022566
65869,0.0010603935604877439
65870,0.011570421089727185
65871,0.02857594192697531
65872,0.0018877181987300886
65873,0.0002715550007055211
65874,0.011044232067465699
65875,0.0011146521712567979
65876,0.01772339242930052
65877,0.001182097270602832
65878,0.2221617651532093
65879,0.0014908439366501354
65880,0.002909595796496433
65881,0.0010499700904087496
65882,0.003193476474259062
65883,0.0013951933261758338
65884,0.08038377186736001
65885,0.007144271114189522
65886,0.3308105514967401
65887,0.02909785677556589
65888,0.0007848078732351139
65889,0.0021285562307927926
65890,0.0006393765424560089
65891,0.0015571747857291486
65892,0.0005722971896645491
65893,0.0022898063378180215
65894,0.002513608871322531
65895,0.0022715931211217868
65896,0.006228594654942481
65897,0.011782200147213965
65898,0.002333238250421198
65899,0.0006439819969671308
65900,0.0011290308657975969
65901,0.000802813994758699
65902,0.0019153204780577432
65903,0.0008421303986536165
65904,0.0002203073744831085
65905,0.0003615856117688713
65906,0.0028315468560285613
65907,0.0006288963220616482
65908,0.0001817003117942627
65909,0.0014447782609074739
65910,0.0013535279345789743
65911,0.0009942941079651095
65912,0.0008261518765392566
65913,0.0003215975117168504
65914,0.0010376031478965993
65915,0.0036033821350783205
65916,0.0014349368480768674
65917,0.0003279850399108611
65918,0.02934626445520096
65919,0.006787841078385908
65920,0.0062221600632573985
65921,0.0007116170060991735
65922,0.0020307785472816523
65923,0.0005532414449850152
65924,0.0006317035433299036
65925,0.0011611630071614663
65926,0.005489414315441056
65927,0.0005329163886739807
65928,0.00018931181639322015
65929,0.0024534357587827045
65930,0.03077159678037691
65931,0.00044243528594245995
65932,0.03799106644291562
65933,0.0022018423826202977
65934,0.0003074640569690032
65935,0.005240651885551211
65936,0.0003546350117380872
65937,0.005323196879571762
65938,0.019504634180119315
65939,0.0006801129840533865
65940,0.0014916092109049663
65941,0.0002831267901139263
65942,0.0014346698632560551
65943,0.0013836484257281692
65944,0.004285612854062907
65945,0.001279499453659071
65946,0.0009571448696743221
65947,0.0002907034775472588
65948,0.001038536443570862
65949,7.031482820589626e-05
65950,0.004300164502662845
65951,0.0018402740278917484
65952,0.002273598288394043
65953,0.0008586674024305162
65954,0.02154939216969472
65955,0.02540582033289374
65956,0.004203737241787824
65957,0.021345336547311914
65958,0.0007992708840155722
65959,0.0005818385546460981
65960,0.00013891983297451902
65961,0.03624047461419385
65962,0.00031203508757554713
65963,0.00021181952368198075
65964,0.00015034635327920208
65965,0.00033377991355359343
65966,0.00041750288432028886
65967,0.0018023704953726318
65968,0.00018083054826794638
65969,0.0016083057429884745
65970,0.001587559247137933
65971,0.0018711527768352743
65972,0.0005779409278352502
65973,0.002853974780098132
65974,0.0009172570888671713
65975,0.00047130145117990635
65976,0.0010737584242704824
65977,0.00206317355972729
65978,0.0017391422510111894
65979,0.00024312346379035048
65980,0.002257920263985007
65981,0.00011608911996702279
65982,0.0602693452284221
65983,0.0016980868278252158
65984,0.00019392753469465752
65985,0.00038176348261029084
65986,0.002374144998795132
65987,0.032849423602945495
65988,0.0002455842133175554
65989,0.0003930243717419268
65990,0.0018169711611349668
65991,0.00010601881077031514
65992,0.0018446919261220034
65993,0.0019148697133869069
65994,0.002377898585170551
65995,0.0002841580800082666
65996,0.0007145459752569343
65997,0.01374254418794835
65998,0.00277471468823357
65999,0.03990624072586963
66000,0.019206772509154035
66001,0.0039248033395660655
66002,0.0006769165297669273
66003,0.0055895088329077115
66004,0.003047331859160911
66005,0.0015287187884618287
66006,0.0014224749743744413
66007,0.0037252168750790625
66008,0.005764513214952249
66009,0.010379140876506394
66010,0.007310033559890537
66011,0.00014175428280362287
66012,0.00045103674606686094
66013,0.0005481697472351388
66014,0.013469274804123868
66015,0.0008921974771600841
66016,0.38202604105785315
66017,0.002910296526463546
66018,0.0011398358226384657
66019,0.0018434068335423407
66020,0.0009752882490598946
66021,0.9924461002568752
66022,0.010640914860838789
66023,0.00013919842844734883
66024,0.0014462534579011994
66025,0.00016603228177833549
66026,0.0014208484743378198
66027,0.0037733983110929087
66028,0.006635801735857366
66029,0.008009390624096765
66030,0.002752818303322036
66031,0.06637441586454988
66032,0.006341383484343849
66033,0.0009300497122603542
66034,0.0155069963148111
66035,0.0009183819823591316
66036,0.0002759162660475494
66037,0.003172886040662777
66038,0.002803566346673797
66039,0.0018331733990568533
66040,0.0016709178852034334
66041,0.002650649907546772
66042,0.0002977537808054794
66043,0.017376450590549007
66044,0.00036682291616147437
66045,0.0014192474597771155
66046,0.007152292473632686
66047,0.0021809194566830403
66048,0.037791752895718005
66049,0.012191280095944374
66050,0.0019090903418543955
66051,0.0018795086257827492
66052,0.009375943128407017
66053,0.0003095834265038424
66054,0.008737328485235896
66055,0.0014460512038321038
66056,0.0015518869878041234
66057,0.00402504146956049
66058,0.005147417483115482
66059,0.0007162060931582085
66060,0.001967864163525616
66061,0.00382299638023303
66062,0.0038081317841411355
66063,0.029211285720351407
66064,0.0842092360112127
66065,0.006487197233131941
66066,0.020208102106230634
66067,0.005873978012246961
66068,0.00026194022964672444
66069,0.0011174909800534653
66070,0.012723667560987625
66071,0.002178169857161472
66072,0.004931912458902689
66073,0.20068766431374535
66074,0.0009498359206956889
66075,0.004657949994735392
66076,0.0017182294382556153
66077,0.0012367629503640982
66078,0.00238761827836542
66079,0.007173861733867099
66080,0.0002813790518042877
66081,0.000398833495024513
66082,0.0006600278070480829
66083,0.0005868378286576449
66084,0.000589362447099458
66085,0.006666521417566272
66086,0.00030506584323621705
66087,0.2784603060482547
66088,0.000768495840552918
66089,0.0009751054896917928
66090,0.0008421480260018497
66091,0.004962334986115256
66092,0.0006300509026185137
66093,0.00027768863887789064
66094,0.00022473795675729237
66095,0.005045307645786951
66096,0.0021466072296512304
66097,0.0009424687920880449
66098,0.0014338734092441306
66099,0.0005186145720692535
66100,0.0003734450993975257
66101,0.011498494122767053
66102,0.018002102303480896
66103,0.002876123287385174
66104,0.0023986090736748235
66105,0.004031632895002067
66106,0.008511718242290522
66107,0.008068825210247309
66108,0.000924780029286641
66109,0.19173998520222282
66110,0.0008438061159758759
66111,0.0191209315437075
66112,0.0025632694399080305
66113,0.016813063261676933
66114,0.0008989870582332422
66115,0.0017926628040907514
66116,0.0011005170218003392
66117,0.017723880834005716
66118,0.024746599270665356
66119,0.002840592190970132
66120,0.026429663643076272
66121,0.003097133709218848
66122,0.0005884809051802277
66123,0.06178269265800731
66124,0.00017482255343963287
66125,0.0026832819456142484
66126,0.0007708103956336651
66127,0.19969548047185018
66128,0.0012291331313689004
66129,0.0008579528808237061
66130,0.005147417483115482
66131,0.00044985967238081134
66132,0.00031373180188732795
66133,0.005147417483115482
66134,0.0009707126153909098
66135,0.0004950954268545829
66136,0.004377039476759105
66137,0.0004266131443467456
66138,0.0008041529903375943
66139,0.00988760823060336
66140,0.004500549992058054
66141,0.017035735862881467
66142,0.0006126832993318261
66143,0.07988705979882019
66144,0.001224224150992853
66145,0.0003564082580927237
66146,0.0011146244450306764
66147,0.0008768684735830063
66148,0.0005754029945813597
66149,0.00084403419337957
66150,0.0050729288329919246
66151,0.0006631153470219493
66152,0.002330182879558956
66153,0.0017031520706859082
66154,0.004183035855559003
66155,0.014039161670084814
66156,0.0013898612936764567
66157,0.0014188501511350857
66158,0.0008057469733840486
66159,8.197796149067368e-05
66160,0.014186935784504522
66161,0.041780117708438945
66162,0.0002679701425666246
66163,0.0007636146819152216
66164,0.037999328971307506
66165,0.0006489853732818358
66166,0.0022768645043956684
66167,0.0004898435382436523
66168,0.0008476302337275502
66169,0.0027023660830165584
66170,0.0032488129469577715
66171,0.00347931444420145
66172,0.004091245611088159
66173,0.03798214826882266
66174,0.0017997520099431027
66175,0.0024474918810542066
66176,0.006132107828202668
66177,0.005029786631055443
66178,0.0005448799324377755
66179,0.026892361049280243
66180,0.016112964843560985
66181,0.00044613322579708126
66182,0.005233303448423478
66183,0.0008876797177590602
66184,0.0021435877956442967
66185,0.0003705041861506049
66186,0.002984475177945702
66187,0.0002924434389456239
66188,0.0017647462015524156
66189,0.00047376614031695015
66190,0.00040701012817801575
66191,0.006102572294061353
66192,0.001938807587237309
66193,0.7055447197900072
66194,0.00011189957801301985
66195,0.0006541571247902335
66196,0.0011968871481067966
66197,0.015319709099900785
66198,0.013795769536916986
66199,0.004489145861019023
66200,0.00035517436924619155
66201,0.0027181099518171887
66202,0.000713215441351415
66203,0.0026990671445617453
66204,0.0018725675539415802
66205,0.0035367431937222303
66206,0.001796989093734443
66207,0.00628749777183746
66208,0.0005503516878863954
66209,0.006338040559947958
66210,0.0008035030937141709
66211,0.001753187949554709
66212,0.0006308812384043676
66213,0.001186801950705666
66214,0.0008213852509321455
66215,0.0003185727245327242
66216,0.004716945332039063
66217,0.04660392555759162
66218,0.01002094345607944
66219,0.00781600296855797
66220,0.0004267307449902796
66221,0.0011382158953741305
66222,0.007584483134124396
66223,0.0015215015123581585
66224,0.0022930907937590145
66225,0.0013182520692989939
66226,0.0010925895718803436
66227,0.0009775493030121265
66228,0.0009318284699862673
66229,0.0008780210770558839
66230,0.0009297017736857122
66231,0.0017808000836190981
66232,0.00155980282815693
66233,0.010508582970249035
66234,0.0033676071737789868
66235,0.00039868796503895364
66236,0.0009345119194701485
66237,0.0015919927706833914
66238,0.00718819881413822
66239,0.044649111151317276
66240,0.002522169455472823
66241,0.003606869933445282
66242,0.002368769273252741
66243,0.0005975247276374784
66244,0.000142883755221901
66245,0.0004621228034074755
66246,0.00038446084990671964
66247,0.0013426807170037153
66248,0.00010422578157894746
66249,0.0003542732052879496
66250,0.0007982109795409725
66251,0.008744127607038066
66252,0.0004525869586926522
66253,0.0004404139998228625
66254,0.0006994290936125492
66255,0.0007532346915906963
66256,0.0025377900915605875
66257,0.0020330344425397895
66258,0.0015936286745364854
66259,0.0015390777380446562
66260,0.0010837885187186885
66261,0.0002852613892687689
66262,0.0045423941982166574
66263,0.0009156634156676259
66264,0.0005329651092093008
66265,0.0003613328590469928
66266,0.0003129054372958379
66267,0.004083061663539385
66268,0.0003315068191267183
66269,0.0003146374550623769
66270,0.0045490775562927535
66271,0.008577406944542197
66272,0.0028541150778424113
66273,0.003066962146739381
66274,0.002097039451416576
66275,0.0003822603881484231
66276,0.005102152471352739
66277,0.0004640678577002497
66278,0.0007914935144326498
66279,0.0003875338001676407
66280,9.879488964828269e-05
66281,0.0012883370665764341
66282,0.0020743487256738072
66283,0.01158119296263918
66284,0.000971286919393934
66285,0.002908108892516733
66286,0.00482474297676556
66287,0.0008869027082129833
66288,0.00010382741870468134
66289,0.00037358823114128304
66290,0.0003266671399056649
66291,0.0005157018703423346
66292,0.001417950015221679
66293,0.0004037123840092368
66294,0.0005611304507423952
66295,0.005446705942493383
66296,0.0006836734385308557
66297,0.0005264164727285744
66298,0.0020707647502088704
66299,0.002326888579151565
66300,0.00017777798607135554
66301,0.0010261610501012962
66302,0.00022489213421195272
66303,0.0008094319501252333
66304,0.005265633395458521
66305,0.00042873157486993465
66306,0.010960422446539182
66307,0.003527128413492233
66308,0.0023509146445751567
66309,0.9759186942135187
66310,0.0007571371712843723
66311,0.0036580511847925535
66312,0.00892274572664565
66313,0.0015432470454176646
66314,0.0021501235834813486
66315,0.0016483234299197712
66316,0.0006459852373674137
66317,0.0014621686473860356
66318,0.0030745731616223914
66319,0.0030152803405232497
66320,0.0029123522024655764
66321,0.0005671867201504318
66322,0.002633789536688718
66323,0.009249601427390225
66324,0.0003958140266452788
66325,0.001331987888307103
66326,0.0014330983972102652
66327,0.00017526075626115136
66328,0.002387209356006078
66329,0.9604102786626272
66330,0.0004916906814812585
66331,0.0013401379521784864
66332,0.0013433755310745823
66333,0.014327397490476483
66334,0.0005664350551067804
66335,0.05023071475941614
66336,0.01151036441940758
66337,0.0004306672432875927
66338,0.0005151273957186475
66339,0.0712357476334407
66340,0.7242002044671623
66341,0.13785590977235546
66342,0.0005385850992984169
66343,8.536860049024832e-05
66344,0.002889840495283137
66345,0.0012126862765369875
66346,0.8753572986174576
66347,0.0036279447475266245
66348,0.00010243177214689647
66349,0.0001084280346996523
66350,0.004467706208674819
66351,0.002892175013607089
66352,0.001890614277493455
66353,0.0006622888193645273
66354,0.003913671334317601
66355,0.002111957715577758
66356,0.024622583026950907
66357,0.06761211883865044
66358,0.0006965830231723993
66359,0.5774795608564982
66360,0.012098893827542721
66361,0.0016173979413317682
66362,0.0005835403661470976
66363,0.0014202893797768134
66364,0.01812525824136824
66365,0.0013049115064329756
66366,0.0016988690330889686
66367,0.0014324049932609164
66368,0.0007279171086310153
66369,0.0056050102096663135
66370,0.0016563310219987373
66371,0.00030018001077331067
66372,0.004912859899165241
66373,0.0004520097732723686
66374,0.0010979872562474613
66375,0.05421319293035144
66376,0.00383937218248977
66377,0.026259558628836145
66378,0.0017738859032990853
66379,0.0002186334138781534
66380,0.0006933044310420448
66381,0.003264449880566832
66382,0.002001184106943217
66383,0.014128131277659791
66384,0.008542707431424134
66385,0.009093114836800942
66386,0.00030862936567340946
66387,0.00012250441599327388
66388,0.0010265025841405214
66389,0.002020745304359621
66390,0.004333579640701303
66391,0.0009739249236481878
66392,0.004584418269599327
66393,0.0008156381364426066
66394,0.012078980043149803
66395,0.004658625011858869
66396,0.0023991746754848365
66397,0.004202379127851919
66398,0.015832860929745944
66399,0.006108154375909378
66400,0.004455372304927902
66401,0.001030105770349742
66402,0.33059379635818864
66403,0.012327914273679371
66404,0.0031104845338855405
66405,0.0009204148427414179
66406,0.009949477083347922
66407,0.0018625835011556048
66408,0.00824154356833906
66409,0.0038574288234961463
66410,0.00016723973666540296
66411,0.002695180166006459
66412,0.002850372615902754
66413,0.06419692324671748
66414,0.00038374333565760406
66415,0.016891496671531673
66416,0.001743910357259595
66417,0.0030863358140894
66418,0.001437104995970199
66419,0.00048069721908157144
66420,0.004437980649876416
66421,0.001429458263509285
66422,0.006464456964071179
66423,0.005639653197821113
66424,0.001290274642414349
66425,0.01510006263859046
66426,0.027707655197738844
66427,0.0006702025120285907
66428,0.0004611814852554222
66429,0.00031467544723469323
66430,0.0008203054069071419
66431,0.06791406820210757
66432,0.0030837863829411344
66433,0.10660225620833808
66434,0.0026899469782995355
66435,0.002708081323884384
66436,0.0013855104920024249
66437,0.000582496190757283
66438,0.01066002409468234
66439,0.002169470946346636
66440,0.0017902094424936937
66441,0.00048421540010001646
66442,0.0002794721202325704
66443,0.0016345561419422382
66444,0.0008651420392653138
66445,0.002752637976474855
66446,0.004428059260882308
66447,0.003877546958094723
66448,0.0021418940911030393
66449,0.13117029008028439
66450,0.0007569273608707353
66451,0.0016310866779468863
66452,0.0005009520125826708
66453,0.005095759973168422
66454,0.08484532321244957
66455,0.00364212752399812
66456,0.0015205193928647792
66457,0.0020053536736142027
66458,0.016331619869790717
66459,0.0001567431776382666
66460,0.00013464190942703096
66461,0.0008067993152254925
66462,0.0005005348789020265
66463,0.003675649988406062
66464,0.0023090126414483814
66465,0.0007485259288565208
66466,0.00031644858887902816
66467,0.00030325806478755216
66468,0.001142798730455965
66469,0.004445747332456386
66470,0.00022470736696637074
66471,0.07802734622753563
66472,0.0001676398200991247
66473,0.002965645082031927
66474,0.005350338855019737
66475,0.04235252404665322
66476,0.0014447648085125259
66477,0.003307101888326668
66478,0.0004178808461845541
66479,0.00031761565255420467
66480,0.3357946476818289
66481,0.0003327434468087667
66482,0.0009224194732023036
66483,0.003135225274659954
66484,0.0006094376782908846
66485,0.001165727197060898
66486,0.023954121997905985
66487,0.0006760672970962822
66488,0.0019871686050036896
66489,0.0019042716727508454
66490,0.06939512108366258
66491,0.000998758559829265
66492,0.005629711734101544
66493,0.011411424260575167
66494,0.11492311971373274
66495,0.000411792037504757
66496,0.003271162074457269
66497,0.0011691414346427513
66498,0.018726923649264874
66499,0.0018927555050529297
66500,0.0007389110827580652
66501,0.30247746636282397
66502,0.0033273529705448346
66503,0.0008985235191544074
66504,0.0009161900820926094
66505,0.0032457982806879918
66506,0.0038784975463569253
66507,0.00023877117561972656
66508,0.00025379306512532965
66509,0.06526108068169673
66510,0.014325174649996516
66511,0.0016565466526463092
66512,0.0009850865194349265
66513,0.0028517945363972456
66514,0.0004200938336518839
66515,0.0002400564574087297
66516,0.0028635404499166997
66517,0.00011189957801301985
66518,0.0020414561659363767
66519,0.001259696718269452
66520,0.0013539789935265582
66521,0.0007874028693782719
66522,0.0006693291225940765
66523,0.002326289765666577
66524,8.868645131780936e-05
66525,0.0005364707543657407
66526,0.0004061744467899263
66527,0.0030578375516530153
66528,0.0019608206004788566
66529,0.0003493239815797977
66530,0.0001831125735141308
66531,0.0014151591940676721
66532,0.0004398042845580039
66533,0.00016270763501194
66534,0.001404286792445061
66535,0.002102971154584192
66536,0.001359460646827011
66537,0.00246917215371972
66538,0.0005817868390783138
66539,0.002172268670004213
66540,0.004636641757896319
66541,0.0027996967856366555
66542,0.0007427139711825539
66543,0.0010737393168013154
66544,0.0002451529212664972
66545,0.0020973677088496055
66546,0.0012992555795696531
66547,0.00021289040987745753
66548,0.0047702403042392824
66549,0.014422723610036298
66550,0.00380106855428449
66551,0.00015819758399129491
66552,0.0042632250213037095
66553,0.001429433653892492
66554,0.0011764911159613232
66555,0.0004251557307979211
66556,0.0009317929034472507
66557,0.002279247256306932
66558,0.0007364884255430587
66559,0.0017855663572011174
66560,0.18623602223582664
66561,0.021545777007545647
66562,0.00042385847899403757
66563,0.060573041858543585
66564,0.00810887912665592
66565,0.00030454565216800773
66566,0.0022594268298916547
66567,0.0017194125706982114
66568,0.001052607149505753
66569,0.0017579289094260505
66570,0.009469193750125844
66571,0.0018593471156918234
66572,0.0474013196734076
66573,0.06462286914209017
66574,0.01069213213413756
66575,0.0012344104178623697
66576,0.0021726760526646887
66577,0.009098152269459753
66578,0.0008302596075395227
66579,0.0024157363205823497
66580,6.957150054239112e-05
